fromSchoolId,fromSchoolName,fromDistrict,toSchoolId,toSchoolName,toDistrict,durationMinutes,distanceKm,status,fetchedAt,provider
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,73,83.1,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,49,51.4,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_9b25f6,Atatürk İlkokulu,CİZRE,50,51.5,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_b1531a,Atatürk İlkokulu,İDİL,75,84.3,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_40ccc2,Atatürk İlkokulu,MERKEZ,1025,1455.2,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_782c64,Bener Cordan İlkokulu,İDİL,75,84.2,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_aa1858,Cumhuriyet İlkokulu,İDİL,74,82.5,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_09fdea,Fatih İlkokulu,CİZRE,51,53.3,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_cba479,Fatih İlkokulu,İDİL,72,81.7,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_6fb5c6,Gazipaşa İlkokulu,SİLOPİ,19,9.9,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,49,54.7,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,15,8,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,46,52.1,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_9ddefc,İstiklal İlkokulu,MERKEZ,467,641.1,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_3e858f,İstiklal İlkokulu,SİLOPİ,5,2.1,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_de58db,Kaymakam Teoman Ünüsan İlkokulu,SİLOPİ,15,8.2,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_8e4630,Koç İlkokulu,SİLOPİ,19,10,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_2e6820,Konak İlkokulu,CİZRE,42,51,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_3efde2,Mehmet Akif Ersoy İlkokulu,CİZRE,44,51.1,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_cdc71f,Mehmet Akif Ersoy İlkokulu,SİLOPİ,16,8.4,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_aeeea6,Mehmet Emin Acar İlkokulu,MERKEZ,75,85.7,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_6610f4,Mehmetçik İlkokulu,MERKEZ,908,1278.7,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_a144e2,Menderes İlkokulu,CİZRE,49,51.5,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_bbbe04,Metin Bostancıoğlu İlkokulu,CİZRE,48,51.7,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_45aa2e,Nuh Nebi İlkokulu,CİZRE,52,51.6,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_8ac806,Orgeneral Edip Başer İlkokulu,MERKEZ,79,85.8,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_9886b1,Rekabet Kurumu İlkokulu,MERKEZ,262,261,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_8dad34,Şehit Astsubay Esma Çevik İlkokulu,İDİL,80,91.9,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_548265,Şehit Bayram Tatar İlkokulu,MERKEZ,73,83.8,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_c07d96,Şehit Jandarma Er Mehmet Halil Barkın İlkokulu,SİLOPİ,11,7.3,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_26f5ae,Şehit Mehmet Cumur İlkokulu,MERKEZ,939,1385,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_313c7b,Şehit Polis Ahmet Toprakoğlu İlkokulu,CİZRE,42,49.5,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_807cab,Şehit Sait Atak İlkokulu,CİZRE,54,52.8,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_abe068,Şehit Teğmen Şafak Evran İlkokulu,MERKEZ,91,90.7,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_b161ce,Şehri Nuh İlkokulu,MERKEZ,73,84.6,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_8eb5ae,Sema Cıngıllıoğlu İlkokulu,MERKEZ,81,86.5,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_4ea99c,Süleyman Demirel İlkokulu,SİLOPİ,18,9.1,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_cff5b4,Toki Şehit Komiser Umut Tunçay İlkokulu,MERKEZ,647,919.8,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_4d5088,Vali Kamil Acun İlkokulu,CİZRE,48,52.6,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_d3c7a7,Vatan İlkokulu,CİZRE,49,51.3,ok,2026-02-17T10:51:33.965Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_5a8f94,Vatan İlkokulu,SİLOPİ,15,8.3,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_0128bf,Yenişehir İlkokulu,SİLOPİ,22,10.6,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,school_1771325373975_5ee642,Yunus Emre İlkokulu,SİLOPİ,24,10.9,ok,2026-02-17T10:51:33.989Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,10,6.1,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,32,31.8,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,19,7.5,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,41,34.7,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,42,35.1,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,61,64,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,14,5.6,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,38,32.3,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_9b25f6,Atatürk İlkokulu,CİZRE,14,5.8,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_b1531a,Atatürk İlkokulu,İDİL,44,36.3,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_40ccc2,Atatürk İlkokulu,MERKEZ,996,1413.1,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_9b25f6,Atatürk İlkokulu,CİZRE,39,33.9,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_b1531a,Atatürk İlkokulu,İDİL,64,65.2,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_40ccc2,Atatürk İlkokulu,MERKEZ,1014,1436.1,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_782c64,Bener Cordan İlkokulu,İDİL,44,36.3,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_782c64,Bener Cordan İlkokulu,İDİL,63,65.1,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_aa1858,Cumhuriyet İlkokulu,İDİL,43,34.5,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_aa1858,Cumhuriyet İlkokulu,İDİL,62,63.4,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_09fdea,Fatih İlkokulu,CİZRE,16,6.5,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_cba479,Fatih İlkokulu,İDİL,41,33.8,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_09fdea,Fatih İlkokulu,CİZRE,39,34.2,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_cba479,Fatih İlkokulu,İDİL,61,62.6,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_6fb5c6,Gazipaşa İlkokulu,SİLOPİ,40,36.8,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_6fb5c6,Gazipaşa İlkokulu,SİLOPİ,11,4,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,45,39.8,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_ee0dd7,Hürriyet İlkokulu,SİLOPİ,9,5.1,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,37,37.3,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,38,35.6,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,16,10,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,35,33,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_9ddefc,İstiklal İlkokulu,MERKEZ,438,599,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_3e858f,İstiklal İlkokulu,SİLOPİ,47,41.7,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_9ddefc,İstiklal İlkokulu,MERKEZ,456,622,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_3e858f,İstiklal İlkokulu,SİLOPİ,11,7,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_de58db,Kaymakam Teoman Ünüsan İlkokulu,SİLOPİ,40,36,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_de58db,Kaymakam Teoman Ünüsan İlkokulu,SİLOPİ,9,2.1,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_8e4630,Koç İlkokulu,SİLOPİ,35,35,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_8e4630,Koç İlkokulu,SİLOPİ,4,1.5,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_2e6820,Konak İlkokulu,CİZRE,8,5.3,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_2e6820,Konak İlkokulu,CİZRE,31,31.9,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_3efde2,Mehmet Akif Ersoy İlkokulu,CİZRE,5,3.6,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_cdc71f,Mehmet Akif Ersoy İlkokulu,SİLOPİ,41,36.2,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_3efde2,Mehmet Akif Ersoy İlkokulu,CİZRE,33,32,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_cdc71f,Mehmet Akif Ersoy İlkokulu,SİLOPİ,5,1.6,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_aeeea6,Mehmet Emin Acar İlkokulu,MERKEZ,44,42.1,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_aeeea6,Mehmet Emin Acar İlkokulu,MERKEZ,64,66.6,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_6610f4,Mehmetçik İlkokulu,MERKEZ,867,1122.2,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_6610f4,Mehmetçik İlkokulu,MERKEZ,887,1145.2,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_a144e2,Menderes İlkokulu,CİZRE,13,5.7,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_a144e2,Menderes İlkokulu,CİZRE,38,32.4,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_bbbe04,Metin Bostancıoğlu İlkokulu,CİZRE,12,5.9,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_bbbe04,Metin Bostancıoğlu İlkokulu,CİZRE,37,32.6,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_45aa2e,Nuh Nebi İlkokulu,CİZRE,14,6,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_45aa2e,Nuh Nebi İlkokulu,CİZRE,38,32.6,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_8ac806,Orgeneral Edip Başer İlkokulu,MERKEZ,47,45.6,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_8ac806,Orgeneral Edip Başer İlkokulu,MERKEZ,67,70.1,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_9886b1,Rekabet Kurumu İlkokulu,MERKEZ,236,217.4,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_9886b1,Rekabet Kurumu İlkokulu,MERKEZ,253,241.9,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_8dad34,Şehit Astsubay Esma Çevik İlkokulu,İDİL,49,43.9,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_8dad34,Şehit Astsubay Esma Çevik İlkokulu,İDİL,69,72.8,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_548265,Şehit Bayram Tatar İlkokulu,MERKEZ,42,40.5,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_548265,Şehit Bayram Tatar İlkokulu,MERKEZ,62,65,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_c07d96,Şehit Jandarma Er Mehmet Halil Barkın İlkokulu,SİLOPİ,43,37.5,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_c07d96,Şehit Jandarma Er Mehmet Halil Barkın İlkokulu,SİLOPİ,7,2.9,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_26f5ae,Şehit Mehmet Cumur İlkokulu,MERKEZ,910,1342.9,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_26f5ae,Şehit Mehmet Cumur İlkokulu,MERKEZ,928,1365.9,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_313c7b,Şehit Polis Ahmet Toprakoğlu İlkokulu,CİZRE,13,7.6,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_313c7b,Şehit Polis Ahmet Toprakoğlu İlkokulu,CİZRE,31,30.4,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_807cab,Şehit Sait Atak İlkokulu,CİZRE,17,7,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_807cab,Şehit Sait Atak İlkokulu,CİZRE,42,33.7,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_abe068,Şehit Teğmen Şafak Evran İlkokulu,MERKEZ,60,47.1,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_abe068,Şehit Teğmen Şafak Evran İlkokulu,MERKEZ,80,71.6,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_b161ce,Şehri Nuh İlkokulu,MERKEZ,42,41,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_b161ce,Şehri Nuh İlkokulu,MERKEZ,62,65.5,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_8eb5ae,Sema Cıngıllıoğlu İlkokulu,MERKEZ,50,43.2,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_8eb5ae,Sema Cıngıllıoğlu İlkokulu,MERKEZ,70,67.7,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_4ea99c,Süleyman Demirel İlkokulu,SİLOPİ,35,34.9,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_4ea99c,Süleyman Demirel İlkokulu,SİLOPİ,6,1.9,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_cff5b4,Toki Şehit Komiser Umut Tunçay İlkokulu,MERKEZ,618,877.7,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_cff5b4,Toki Şehit Komiser Umut Tunçay İlkokulu,MERKEZ,636,900.7,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_4d5088,Vali Kamil Acun İlkokulu,CİZRE,16,6.4,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_4d5088,Vali Kamil Acun İlkokulu,CİZRE,37,33.8,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_d3c7a7,Vatan İlkokulu,CİZRE,13,5.5,ok,2026-02-17T10:51:28.069Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_5a8f94,Vatan İlkokulu,SİLOPİ,41,36.4,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_d3c7a7,Vatan İlkokulu,CİZRE,38,32.2,ok,2026-02-17T10:51:34.149Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_5a8f94,Vatan İlkokulu,SİLOPİ,9,2.1,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_0128bf,Yenişehir İlkokulu,SİLOPİ,36,35.6,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_0128bf,Yenişehir İlkokulu,SİLOPİ,8,2.8,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_230666,İpekyolu İlkokulu,CİZRE,school_1771325373975_5ee642,Yunus Emre İlkokulu,SİLOPİ,38,35.9,ok,2026-02-17T10:51:28.119Z,google
school_1771325373975_12c9f3,İpekyolu İlkokulu,SİLOPİ,school_1771325373975_5ee642,Yunus Emre İlkokulu,SİLOPİ,9,3,ok,2026-02-17T10:51:34.269Z,google
school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,school_1771325373975_46010a,100.Yıl İlkokulu,CİZRE,11,6.1,ok,2026-02-17T10:51:28.243Z,google
school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,school_1771325373975_2b63db,Ahmet El Cezeri İlkokulu,CİZRE,8,2,ok,2026-02-17T10:51:28.243Z,google
school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,school_1771325373975_31751b,Anafartalar İlkokulu,İDİL,34,33.4,ok,2026-02-17T10:51:28.243Z,google
school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,school_1771325373975_4ec690,Artukoğlu İlkokulu,CİZRE,7,1.8,ok,2026-02-17T10:51:28.243Z,google
school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,school_1771325373975_9b25f6,Atatürk İlkokulu,CİZRE,7,1.6,ok,2026-02-17T10:51:28.243Z,google
school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,school_1771325373975_b1531a,Atatürk İlkokulu,İDİL,36,34.5,ok,2026-02-17T10:51:28.243Z,google
school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,school_1771325373975_40ccc2,Atatürk İlkokulu,MERKEZ,984,1405.5,ok,2026-02-17T10:51:28.243Z,google
school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,school_1771325373975_782c64,Bener Cordan İlkokulu,İDİL,36,34.5,ok,2026-02-17T10:51:28.243Z,google
school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,school_1771325373975_aa1858,Cumhuriyet İlkokulu,İDİL,35,32.8,ok,2026-02-17T10:51:28.243Z,google
school_1771325373975_218272,İsmail Ebul-İz İlkokulu,CİZRE,school_1771325373975_09fdea,Fatih İlkokulu,CİZRE,7,1.8,ok,2026-02-17T10:51:28.243Z,google
